Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt+S3	0.42	0.08	0.00	0.50
TimeCrypt+S3	0.53	0.17	0.00	0.69
TimeCrypt+S3	0.54	0.09	0.00	0.63
TimeCrypt+S3	0.47	0.10	0.00	0.57
TimeCrypt+S3	0.45	0.10	0.00	0.55
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.83	0.08	0.00	0.91
TimeCrypt+S3	0.50	0.08	0.00	0.58
TimeCrypt+S3	0.47	0.08	0.00	0.55
TimeCrypt+S3	0.43	0.08	0.00	0.51
TimeCrypt+S3	0.53	0.15	0.00	0.68
TimeCrypt+S3	1.97	0.11	0.00	2.07
TimeCrypt+S3	0.53	0.19	0.00	0.71
TimeCrypt+S3	0.51	0.10	0.00	0.61
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.56	0.15	0.00	0.72
TimeCrypt+S3	0.55	0.07	0.00	0.62
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.42	0.10	0.00	0.52
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.46	0.15	0.00	0.62
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	0.62	0.08	0.00	0.70
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.50	0.09	0.00	0.59
TimeCrypt+S3	0.49	0.09	0.00	0.58
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.50	0.06	0.00	0.57
TimeCrypt+S3	0.45	0.07	0.00	0.53
TimeCrypt+S3	0.53	0.08	0.00	0.61
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.73	0.15	0.00	0.88
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.52	0.08	0.00	0.61
TimeCrypt+S3	0.47	0.07	0.00	0.55
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	1.51	0.07	0.00	1.58
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.45	0.08	0.00	0.52
TimeCrypt+S3	0.59	0.16	0.00	0.74
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	0.45	0.07	0.00	0.53
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.51	0.08	0.00	0.58
TimeCrypt+S3	0.47	0.06	0.00	0.54
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.59	0.07	0.00	0.66
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.55	0.09	0.00	0.64
TimeCrypt+S3	0.42	0.08	0.00	0.50
TimeCrypt+S3	0.46	0.07	0.00	0.54
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.42	0.07	0.00	0.50
TimeCrypt+S3	0.40	0.08	0.00	0.48
TimeCrypt+S3	0.44	0.07	0.00	0.52
TimeCrypt+S3	0.46	0.09	0.00	0.55
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.47	0.09	0.00	0.56
TimeCrypt+S3	0.43	0.08	0.00	0.51
TimeCrypt+S3	0.48	0.09	0.00	0.56
TimeCrypt+S3	0.52	0.10	0.00	0.62
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.49	0.10	0.00	0.58
TimeCrypt+S3	0.59	0.08	0.00	0.67
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	1.12	0.08	0.00	1.20
TimeCrypt+S3	0.52	0.09	0.00	0.61
TimeCrypt+S3	0.44	0.10	0.00	0.54
TimeCrypt+S3	0.52	0.09	0.00	0.61
TimeCrypt+S3	1.52	0.09	0.00	1.61
TimeCrypt+S3	0.45	0.09	0.00	0.55
TimeCrypt+S3	0.50	0.10	0.00	0.60
TimeCrypt+S3	0.41	0.09	0.00	0.51
TimeCrypt+S3	0.43	0.09	0.00	0.52
TimeCrypt+S3	0.46	0.09	0.00	0.55
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.96	0.09	0.00	1.05
TimeCrypt+S3	0.54	0.15	0.00	0.70
TimeCrypt+S3	0.53	0.08	0.00	0.61
TimeCrypt+S3	0.61	0.07	0.00	0.68
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.54	0.08	0.00	0.62
TimeCrypt+S3	0.46	0.07	0.00	0.54
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.64	0.15	0.00	0.79
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.53	0.15	0.00	0.68
TimeCrypt+S3	0.50	0.15	0.00	0.66
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.52	0.15	0.00	0.67
TimeCrypt+S3	0.60	0.16	0.00	0.75
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.53	0.06	0.00	0.59
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.45	0.07	0.00	0.51
TimeCrypt+S3	0.52	0.08	0.00	0.60
TimeCrypt+S3	1.78	0.06	0.00	1.85
TimeCrypt+S3	0.57	0.15	0.00	0.73
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.48	0.06	0.00	0.55
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.58	0.06	0.00	0.64
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.43	0.15	0.00	0.58
TimeCrypt+S3	0.39	0.06	0.00	0.46
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.44	0.08	0.00	0.52
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.54	0.07	0.00	0.60
TimeCrypt+S3	0.53	0.08	0.00	0.61
TimeCrypt+S3	0.50	0.06	0.00	0.57
TimeCrypt+S3	0.48	0.06	0.00	0.55
TimeCrypt+S3	0.54	0.16	0.00	0.69
TimeCrypt+S3	0.47	0.09	0.00	0.56
TimeCrypt+S3	0.49	0.09	0.00	0.59
TimeCrypt+S3	0.51	0.15	0.00	0.67
TimeCrypt+S3	0.60	0.07	0.00	0.67
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.57	0.18	0.00	0.76
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.59	0.06	0.00	0.65
TimeCrypt+S3	0.41	0.07	0.00	0.49
TimeCrypt+S3	0.49	0.08	0.00	0.56
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	1.57	0.08	0.00	1.65
TimeCrypt+S3	0.48	0.08	0.00	0.57
TimeCrypt+S3	0.44	0.08	0.00	0.52
TimeCrypt+S3	0.50	0.08	0.00	0.58
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.43	0.08	0.00	0.51
TimeCrypt+S3	0.56	0.09	0.00	0.66
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.51	0.06	0.00	0.58
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.49	0.07	0.00	0.57
TimeCrypt+S3	0.54	0.09	0.00	0.63
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.49	0.15	0.00	0.65
TimeCrypt+S3	0.56	0.06	0.00	0.62
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.52	0.15	0.00	0.68
TimeCrypt+S3	0.49	0.09	0.00	0.58
TimeCrypt+S3	0.47	0.07	0.00	0.53
TimeCrypt+S3	0.58	0.07	0.00	0.64
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.53	0.16	0.00	0.69
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.54	0.17	0.00	0.70
TimeCrypt+S3	0.54	0.08	0.00	0.61
TimeCrypt+S3	0.48	0.06	0.00	0.55
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.61	0.15	0.00	0.77
TimeCrypt+S3	0.48	0.15	0.00	0.63
TimeCrypt+S3	0.71	0.06	0.00	0.77
TimeCrypt+S3	0.46	0.09	0.00	0.55
TimeCrypt+S3	0.50	0.18	0.00	0.68
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.50	0.09	0.00	0.59
TimeCrypt+S3	0.47	0.07	0.00	0.53
TimeCrypt+S3	0.61	0.12	0.00	0.73
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.58	0.16	0.00	0.74
TimeCrypt+S3	0.54	0.06	0.00	0.61
TimeCrypt+S3	0.47	0.08	0.00	0.54
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.53	0.19	0.00	0.72
TimeCrypt+S3	0.50	0.08	0.00	0.57
TimeCrypt+S3	0.50	0.20	0.00	0.70
TimeCrypt+S3	0.57	0.17	0.00	0.74
TimeCrypt+S3	0.44	0.06	0.00	0.51
TimeCrypt+S3	0.51	0.16	0.00	0.67
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.41	0.08	0.00	0.49
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.57	0.07	0.00	0.64
TimeCrypt+S3	1.31	0.16	0.00	1.47
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.57	0.08	0.00	0.66
TimeCrypt+S3	0.44	0.10	0.00	0.54
TimeCrypt+S3	1.47	0.08	0.00	1.55
TimeCrypt+S3	0.38	0.07	0.00	0.45
TimeCrypt+S3	0.43	0.11	0.00	0.54
TimeCrypt+S3	0.75	0.11	0.00	0.86
TimeCrypt+S3	0.50	0.17	0.00	0.66
TimeCrypt+S3	0.51	0.15	0.00	0.67
TimeCrypt+S3	0.51	0.06	0.00	0.58
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.57	0.15	0.00	0.73
TimeCrypt+S3	0.38	0.08	0.00	0.46
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.54	0.06	0.00	0.60
TimeCrypt+S3	0.59	0.16	0.00	0.75
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.58	0.15	0.00	0.74
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.50	0.11	0.00	0.61
TimeCrypt+S3	0.52	0.16	0.00	0.67
TimeCrypt+S3	0.52	0.15	0.00	0.68
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.47	0.06	0.00	0.54
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.47	0.15	0.00	0.62
TimeCrypt+S3	0.51	0.06	0.00	0.58
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.54	0.07	0.00	0.62
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.56	0.15	0.00	0.72
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.70	0.15	0.00	0.85
TimeCrypt+S3	0.55	0.09	0.00	0.64
TimeCrypt+S3	0.52	0.15	0.00	0.67
TimeCrypt+S3	0.59	0.18	0.00	0.77
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.72	0.15	0.00	0.87
TimeCrypt+S3	0.52	0.06	0.00	0.59
TimeCrypt+S3	0.55	0.15	0.00	0.71
TimeCrypt+S3	0.70	0.18	0.00	0.88
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.47	0.06	0.00	0.54
TimeCrypt+S3	0.45	0.06	0.00	0.52
TimeCrypt+S3	0.50	0.08	0.00	0.59
TimeCrypt+S3	0.53	0.08	0.00	0.60
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.51	0.06	0.00	0.58
TimeCrypt+S3	0.51	0.15	0.00	0.67
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.45	0.07	0.00	0.51
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.83	0.07	0.00	0.90
TimeCrypt+S3	0.52	0.06	0.00	0.59
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.50	0.08	0.00	0.58
TimeCrypt+S3	0.46	0.07	0.00	0.52
TimeCrypt+S3	0.50	0.07	0.00	0.57
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.69	0.15	0.00	0.84
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.60	0.15	0.00	0.75
TimeCrypt+S3	1.08	0.07	0.00	1.15
TimeCrypt+S3	0.52	0.12	0.00	0.64
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.57	0.06	0.00	0.64
TimeCrypt+S3	0.40	0.07	0.00	0.47
TimeCrypt+S3	0.43	0.06	0.00	0.50
TimeCrypt+S3	0.54	0.15	0.00	0.69
TimeCrypt+S3	0.45	0.06	0.00	0.52
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.52	0.07	0.00	0.59
TimeCrypt+S3	0.36	0.07	0.00	0.43
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	0.51	0.16	0.00	0.67
TimeCrypt+S3	0.44	0.08	0.00	0.52
TimeCrypt+S3	0.47	0.15	0.00	0.62
TimeCrypt+S3	0.47	0.09	0.00	0.55
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.49	0.09	0.00	0.58
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.50	0.15	0.00	0.66
TimeCrypt+S3	0.43	0.15	0.00	0.58
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.53	0.16	0.00	0.68
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.41	0.09	0.00	0.51
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.43	0.15	0.00	0.58
TimeCrypt+S3	0.44	0.08	0.00	0.53
TimeCrypt+S3	0.40	0.07	0.00	0.47
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.39	0.08	0.00	0.48
TimeCrypt+S3	1.73	0.08	0.00	1.81
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.42	0.06	0.00	0.48
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.45	0.08	0.00	0.53
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.46	0.06	0.00	0.53
TimeCrypt+S3	1.50	0.08	0.00	1.58
TimeCrypt+S3	0.49	0.15	0.00	0.65
TimeCrypt+S3	0.65	0.15	0.00	0.80
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.44	0.07	0.00	0.51
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.56	0.17	0.00	0.73
TimeCrypt+S3	0.49	0.15	0.00	0.65
TimeCrypt+S3	0.49	0.06	0.00	0.56
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.53	0.15	0.00	0.69
TimeCrypt+S3	0.66	0.06	0.00	0.73
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.53	0.07	0.00	0.60
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.48	0.09	0.00	0.58
TimeCrypt+S3	0.39	0.09	0.00	0.48
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.53	0.15	0.00	0.68
TimeCrypt+S3	0.56	0.16	0.00	0.72
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.51	0.07	0.00	0.59
TimeCrypt+S3	0.37	0.07	0.00	0.44
TimeCrypt+S3	0.46	0.09	0.00	0.55
TimeCrypt+S3	0.43	0.09	0.00	0.51
TimeCrypt+S3	0.43	0.09	0.00	0.52
TimeCrypt+S3	1.78	0.07	0.00	1.85
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.47	0.07	0.00	0.53
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.49	0.06	0.00	0.56
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.56	0.15	0.00	0.72
TimeCrypt+S3	0.48	0.09	0.00	0.57
TimeCrypt+S3	0.53	0.08	0.00	0.61
TimeCrypt+S3	0.44	0.09	0.00	0.52
TimeCrypt+S3	0.54	0.08	0.00	0.62
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.51	0.09	0.00	0.60
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.47	0.06	0.00	0.54
TimeCrypt+S3	0.46	0.15	0.00	0.62
TimeCrypt+S3	0.43	0.09	0.00	0.51
TimeCrypt+S3	0.49	0.09	0.00	0.58
TimeCrypt+S3	0.82	0.08	0.00	0.90
TimeCrypt+S3	0.52	0.06	0.00	0.58
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	1.87	0.15	0.00	2.02
TimeCrypt+S3	0.48	0.08	0.00	0.57
TimeCrypt+S3	0.40	0.07	0.00	0.47
TimeCrypt+S3	0.47	0.08	0.00	0.55
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.50	0.07	0.00	0.58
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.56	0.08	0.00	0.64
TimeCrypt+S3	0.43	0.07	0.00	0.50
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.46	0.07	0.00	0.52
TimeCrypt+S3	1.54	0.09	0.00	1.63
TimeCrypt+S3	0.42	0.08	0.00	0.51
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	1.07	0.06	0.00	1.13
TimeCrypt+S3	0.49	0.15	0.00	0.65
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.43	0.08	0.00	0.51
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	0.41	0.09	0.00	0.49
TimeCrypt+S3	0.46	0.09	0.00	0.55
TimeCrypt+S3	0.41	0.10	0.00	0.51
TimeCrypt+S3	0.60	0.08	0.00	0.68
TimeCrypt+S3	0.52	0.15	0.00	0.67
TimeCrypt+S3	0.60	0.06	0.00	0.66
TimeCrypt+S3	0.54	0.07	0.00	0.61
TimeCrypt+S3	0.54	0.15	0.00	0.70
TimeCrypt+S3	0.50	0.06	0.00	0.57
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	0.46	0.06	0.00	0.53
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.43	0.15	0.00	0.58
TimeCrypt+S3	0.50	0.07	0.00	0.56
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.42	0.06	0.00	0.49
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.36	0.06	0.00	0.42
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.49	0.15	0.00	0.64
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.46	0.06	0.00	0.52
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.51	0.07	0.00	0.58
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.44	0.08	0.00	0.51
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.55	0.15	0.00	0.70
TimeCrypt+S3	0.45	0.08	0.00	0.53
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.49	0.06	0.00	0.56
TimeCrypt+S3	0.57	0.15	0.00	0.72
TimeCrypt+S3	0.51	0.06	0.00	0.57
TimeCrypt+S3	0.50	0.15	0.00	0.65
TimeCrypt+S3	0.53	0.08	0.00	0.61
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.50	0.06	0.00	0.57
TimeCrypt+S3	0.51	0.17	0.00	0.67
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.41	0.07	0.00	0.48
TimeCrypt+S3	0.47	0.08	0.00	0.55
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.39	0.07	0.00	0.46
TimeCrypt+S3	0.46	0.07	0.00	0.54
TimeCrypt+S3	0.48	0.07	0.00	0.54
TimeCrypt+S3	0.46	0.07	0.00	0.54
TimeCrypt+S3	0.90	0.08	0.00	0.98
TimeCrypt+S3	0.48	0.08	0.00	0.56
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.48	0.11	0.00	0.60
TimeCrypt+S3	0.47	0.09	0.00	0.56
TimeCrypt+S3	0.50	0.08	0.00	0.58
TimeCrypt+S3	0.46	0.08	0.00	0.54
TimeCrypt+S3	0.39	0.09	0.00	0.48
TimeCrypt+S3	0.47	0.09	0.00	0.56
TimeCrypt+S3	0.47	0.08	0.00	0.55
TimeCrypt+S3	0.48	0.07	0.00	0.55
TimeCrypt+S3	0.51	0.08	0.00	0.59
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.43	0.08	0.00	0.50
TimeCrypt+S3	0.41	0.08	0.00	0.49
TimeCrypt+S3	0.43	0.08	0.00	0.51
TimeCrypt+S3	0.47	0.07	0.00	0.55
TimeCrypt+S3	0.50	0.09	0.00	0.59
TimeCrypt+S3	0.49	0.08	0.00	0.57
TimeCrypt+S3	0.43	0.09	0.00	0.52
TimeCrypt+S3	0.49	0.07	0.00	0.56
TimeCrypt+S3	0.55	0.07	0.00	0.63
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.47	0.07	0.00	0.54
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.45	0.07	0.00	0.52
TimeCrypt+S3	0.42	0.07	0.00	0.49
TimeCrypt+S3	0.51	0.15	0.00	0.66
TimeCrypt+S3	0.57	0.16	0.00	0.72
TimeCrypt+S3	0.50	0.06	0.00	0.56
TimeCrypt+S3	0.56	0.15	0.00	0.71
TimeCrypt+S3	0.41	0.15	0.00	0.56
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.38	0.07	0.00	0.44
TimeCrypt+S3	0.56	0.07	0.00	0.63
TimeCrypt+S3	0.48	0.06	0.00	0.54
TimeCrypt+S3	0.57	0.09	0.00	0.67
TimeCrypt+S3	0.47	0.06	0.00	0.53
TimeCrypt+S3	0.43	0.06	0.00	0.49
TimeCrypt+S3	0.44	0.06	0.00	0.51
TimeCrypt+S3	0.39	0.06	0.00	0.45
TimeCrypt+S3	0.38	0.06	0.00	0.44
TimeCrypt+S3	0.50	0.15	0.00	0.66
TimeCrypt+S3	0.47	0.15	0.00	0.62
TimeCrypt+S3	0.49	0.06	0.00	0.55
TimeCrypt+S3	0.45	0.06	0.00	0.51
TimeCrypt+S3	0.44	0.06	0.00	0.50
TimeCrypt+S3	0.37	0.06	0.00	0.44
TimeCrypt+S3	0.39	0.09	0.00	0.48
TimeCrypt+S3	0.43	0.09	0.00	0.52
TimeCrypt+S3	0.46	0.07	0.00	0.53
TimeCrypt+S3	0.44	0.06	0.00	0.51
TimeCrypt+S3	0.50	0.16	0.00	0.66
TimeCrypt+S3	0.40	0.07	0.00	0.47
TimeCrypt+S3	0.54	0.06	0.00	0.60
